session_id,model,input_tokens,output_tokens,total_tokens
72db42546932409ea3d6418647a1e8b2,deepseek-chat,2238,1112,3350
72db42546932409ea3d6418647a1e8b2,unknown,0,0,0
72e125100e6a4854a717f4a03a7c6809,unknown,0,0,0
72e51f3d7cb74c1d8f5de5272e433a68,ark/deepseek-v3,15320,2781,18101
72e51f3d7cb74c1d8f5de5272e433a68,unknown,0,0,0
72e6c534f75e4dd29a5926ac9ca1d2fa,ark/deepseek-v3,467,95,562
72e6c534f75e4dd29a5926ac9ca1d2fa,unknown,0,0,0
72f34874815d4591a84d9dc90ce9c732,deepseek-chat,0,0,0
72f34874815d4591a84d9dc90ce9c732,unknown,0,0,0
72f483dac1c74650b5a1bb24e6f72656,deepseek-chat,670,339,1009
72f483dac1c74650b5a1bb24e6f72656,unknown,0,0,0
72f7f670457a425ab41053763d4f4dd0,ark/deepseek-v3,758,96,854
72f7f670457a425ab41053763d4f4dd0,unknown,0,0,0
7306ace65dc54e818110f06757835832,deepseek-chat,670,338,1008
7306ace65dc54e818110f06757835832,unknown,0,0,0
73083071c38d4ab4810976ed0fde60ca,deepseek-chat,1055,415,1470
73083071c38d4ab4810976ed0fde60ca,gpt-4.1,941,28,969
73083071c38d4ab4810976ed0fde60ca,unknown,0,0,0
73163088aeef4463aaddfdcf447d773b,deepseek-chat,2249,1060,3309
73163088aeef4463aaddfdcf447d773b,unknown,0,0,0
73216601b8f040b9a1c0863fdc4c75cf,deepseek-chat,799,373,1172
73216601b8f040b9a1c0863fdc4c75cf,unknown,0,0,0
73247525922847daacc61b7afc75899d,ark/deepseek-v3,1052,297,1349
73247525922847daacc61b7afc75899d,unknown,0,0,0
7327ae4474924fd082c6d6ef087296be,ark/deepseek-v3,629,280,909
7327ae4474924fd082c6d6ef087296be,unknown,0,0,0
733ba9a2be6a4e3b943006e7fb46a2be,deepseek-chat,855,460,1315
733ba9a2be6a4e3b943006e7fb46a2be,unknown,0,0,0
734263391dac4d859449887535629fa3,deepseek-chat,671,366,1037
734263391dac4d859449887535629fa3,unknown,0,0,0
734a9066216840af905d66cb8340c42b,deepseek-chat,3429,1418,4847
734a9066216840af905d66cb8340c42b,unknown,0,0,0
734f4208547c404b9fe7b954a35ef0f3,ark/deepseek-v3,11226,1890,13116
734f4208547c404b9fe7b954a35ef0f3,unknown,0,0,0
7357931333af44a383e05f86812061bd,deepseek-chat,792,377,1169
7357931333af44a383e05f86812061bd,unknown,0,0,0
73595e03b5ab41f9a36268a6ad3adae3,ark/deepseek-v3,1081,298,1379
73595e03b5ab41f9a36268a6ad3adae3,unknown,0,0,0
735b2a71028f44529f64840e0969885a,deepseek-chat,2652,1069,3721
735b2a71028f44529f64840e0969885a,unknown,0,0,0
735d420d126b4870ad2e7d29dc714c7a,deepseek-chat,561,207,768
735d420d126b4870ad2e7d29dc714c7a,unknown,0,0,0
736dc4631a984ffe99a8d35a6d41cd0a,ark/deepseek-v3,933,205,1138
736dc4631a984ffe99a8d35a6d41cd0a,unknown,0,0,0
737c32d206154a9586cccdc5b092d7a5,ark/deepseek-v3,758,104,862
737c32d206154a9586cccdc5b092d7a5,unknown,0,0,0
7382e8c4bfba42519e7ae2230ada2e1f,ark/deepseek-v3-1,1517,755,2272
738c403b97fc490790470ded25b6315b,ark/deepseek-v3,1504,919,2423
738c403b97fc490790470ded25b6315b,unknown,0,0,0
738cbe71026d4db1bf84d518722b5e87,deepseek-chat,4108,1121,5229
738cbe71026d4db1bf84d518722b5e87,gpt-4.1,4125,876,5001
738cbe71026d4db1bf84d518722b5e87,unknown,0,0,0
7397dda13c344b6c8158c87f9a6ad354,ark/deepseek-v3,467,88,555
7397dda13c344b6c8158c87f9a6ad354,unknown,0,0,0
7398daee78134289b1d403ca8733f77b,ark/deepseek-v3,5566,1416,6982
7398daee78134289b1d403ca8733f77b,deepseek-chat,6757,814,7571
7398daee78134289b1d403ca8733f77b,unknown,0,0,0
739bd14088f042d29eeed4cfd3c4c603,deepseek-chat,1436,1197,2633
739bd14088f042d29eeed4cfd3c4c603,unknown,0,0,0
739d8a1c56704970bc782a34c35d0a5d,ark/deepseek-v3,2367,1228,3595
739d8a1c56704970bc782a34c35d0a5d,deepseek-chat,6152,591,6743
739d8a1c56704970bc782a34c35d0a5d,unknown,0,0,0
73a78b306f2c44c1b05a8e846f64a0af,ark/deepseek-v3,701,182,883
73a78b306f2c44c1b05a8e846f64a0af,unknown,0,0,0
73a9a1df472e43ea91761d68bfd7063a,ark/deepseek-v3,1251,214,1465
73a9a1df472e43ea91761d68bfd7063a,unknown,0,0,0
73ac19f7104e469aa9cf4ce8ad167e87,ark/deepseek-v3,1823,898,2721
73ac19f7104e469aa9cf4ce8ad167e87,unknown,0,0,0
73bb4d2a9f3c45d89447a09b5f4a238f,ark/deepseek-v3,4620,2173,6793
73bb4d2a9f3c45d89447a09b5f4a238f,unknown,0,0,0
73bebfc52038447392146dc79b84b522,ark/deepseek-v3,701,182,883
73bebfc52038447392146dc79b84b522,unknown,0,0,0
73c66fa7281f471c988b2f859ad10853,unknown,0,0,0
73ccdbedb463437db8eb2d7eca428080,deepseek-chat,670,334,1004
73ccdbedb463437db8eb2d7eca428080,unknown,0,0,0
73d7136eff974f50b917aef562f574d6,unknown,0,0,0
73db872cec32483486fbcd314089ae8c,ark/deepseek-v3,0,0,0
73db872cec32483486fbcd314089ae8c,unknown,0,0,0
73dbf758f1df4ac988fddfe994f3d4fc,ark/deepseek-v3,467,96,563
73dbf758f1df4ac988fddfe994f3d4fc,unknown,0,0,0
73dc31c2a43445d5acb876db64aef820,ark/kimi-k2,845,434,1279
73dc31c2a43445d5acb876db64aef820,deepseek-chat,868,433,1301
73dc31c2a43445d5acb876db64aef820,gpt-4.1,2829,283,3112
73dc31c2a43445d5acb876db64aef820,unknown,0,0,0
73f1c9e9e8ba4770afcf2126c9cc6a4f,ark/deepseek-v3,2764,1319,4083
73f1c9e9e8ba4770afcf2126c9cc6a4f,unknown,0,0,0
73f96711306648caab39018d84965c81,ark/deepseek-v3-1,1017,577,1594
73f96711306648caab39018d84965c81,unknown,0,0,0
73faec7cb8cf49c98f6042031c1e407f,ark/deepseek-v3,1484,912,2396
73faec7cb8cf49c98f6042031c1e407f,unknown,0,0,0
740265b415e7474cb79ca49c4430ff90,ark/deepseek-v3,1077,299,1376
740265b415e7474cb79ca49c4430ff90,unknown,0,0,0
740a0428871a4b1fbd1fcc45af2f2c6d,ark/deepseek-v3-1,1405,820,2225
740a0428871a4b1fbd1fcc45af2f2c6d,unknown,0,0,0
74110d69640341058cf837fd7cbde998,ark/deepseek-v3,1455,238,1693
74110d69640341058cf837fd7cbde998,unknown,0,0,0
741545ebd9d7404faf142202270a121a,ark/deepseek-v3,5987,736,6723
741545ebd9d7404faf142202270a121a,unknown,0,0,0
74158aa152ac41a3af008815b6ff602a,deepseek-chat,722,306,1028
74158aa152ac41a3af008815b6ff602a,unknown,0,0,0
74168ad5f304417591554617479f45bd,ark/deepseek-v3,1065,273,1338
74168ad5f304417591554617479f45bd,unknown,0,0,0
741ad917fd0b43e58db7334f183d58eb,ark/deepseek-v3,5450,1199,6649
741ad917fd0b43e58db7334f183d58eb,deepseek-chat,406,662,1068
741ad917fd0b43e58db7334f183d58eb,unknown,0,0,0
741d035653194190ae4beccd4b05e471,ark/deepseek-v3,2002,378,2380
741d035653194190ae4beccd4b05e471,unknown,0,0,0
742742ca87bc40df8e0bf92910396801,ark/deepseek-v3,1455,199,1654
742742ca87bc40df8e0bf92910396801,unknown,0,0,0
742eee8581d34cbca7dba6419a477cc5,ark/deepseek-v3-1,162,46,208
742eee8581d34cbca7dba6419a477cc5,unknown,0,0,0
74346755a789495eb92bda6976147e6a,ark/deepseek-v3,467,147,614
74346755a789495eb92bda6976147e6a,unknown,0,0,0
74380446196845268a754fbdd27cd1f4,ark/deepseek-v3,467,85,552
74380446196845268a754fbdd27cd1f4,unknown,0,0,0
743d17c509384b488973388c3269335c,deepseek-chat,658,316,974
743d17c509384b488973388c3269335c,unknown,0,0,0
74483c7b5ac34a4b94a00c7fd3f16db2,deepseek-chat,1621,249,1870
74483c7b5ac34a4b94a00c7fd3f16db2,unknown,0,0,0
744a94d133944096bdb62be22ec54548,deepseek-chat,2602,1198,3800
744a94d133944096bdb62be22ec54548,unknown,0,0,0
744ce585377b45b4b230c57f78cf9267,ark/deepseek-v3-1,5131,2802,7933
744ce585377b45b4b230c57f78cf9267,gpt-4.1,3872,1085,4957
744ce585377b45b4b230c57f78cf9267,unknown,0,0,0
7452f8149f9641958918f613210c6223,deepseek-chat,670,333,1003
7452f8149f9641958918f613210c6223,unknown,0,0,0
7454aec087c940de91a98800f2cb985f,unknown,0,0,0
7458dc8cef234774aa1195936c654d63,ark/deepseek-v3,701,175,876
7458dc8cef234774aa1195936c654d63,unknown,0,0,0
745caa9f52a14a8b8a750c0526f8db26,ark/deepseek-v3,1265,639,1904
745caa9f52a14a8b8a750c0526f8db26,unknown,0,0,0
74639ad2ddd6451a874a8408dc4996e9,deepseek-chat,1363,272,1635
74639ad2ddd6451a874a8408dc4996e9,unknown,0,0,0
7464acbb08d14d3096f93a60993ffd79,deepseek-chat,716,313,1029
7464acbb08d14d3096f93a60993ffd79,unknown,0,0,0
7469ac3b500c4de091d077658197edbb,ark/deepseek-v3,1455,234,1689
7469ac3b500c4de091d077658197edbb,unknown,0,0,0
746de0f1773a4d8cba532628ab6607ef,ark/deepseek-v3,14035,2594,16629
746de0f1773a4d8cba532628ab6607ef,deepseek-chat,27600,907,28507
746de0f1773a4d8cba532628ab6607ef,unknown,0,0,0
747031d4f7b24aa592f083be44bcf7a7,ark/deepseek-v3-1,3774,1575,5349
747031d4f7b24aa592f083be44bcf7a7,unknown,0,0,0
74707635c9dc46c887f68878a7ec0077,ark/deepseek-v3,15697,2866,18563
74707635c9dc46c887f68878a7ec0077,unknown,0,0,0
7472a8505b60435b803d7dcb24507f38,ark/deepseek-v3,661,316,977
7472a8505b60435b803d7dcb24507f38,unknown,0,0,0
7473825f9b8a4ea68dc7e4802fa8bfc5,ark/deepseek-v3,467,88,555
7473825f9b8a4ea68dc7e4802fa8bfc5,unknown,0,0,0
7475ed66c4ae49b69cb721d33702d729,deepseek-chat,905,335,1240
7475ed66c4ae49b69cb721d33702d729,unknown,0,0,0
7478461626fb46b185a9d440ccabb6cd,deepseek-chat,2219,848,3067
7478461626fb46b185a9d440ccabb6cd,unknown,0,0,0
747db6f17ecb4c3b994cd526a87c1b86,deepseek-chat,3421,1396,4817
747db6f17ecb4c3b994cd526a87c1b86,gpt-4.1,3417,817,4234
747db6f17ecb4c3b994cd526a87c1b86,unknown,0,0,0
74903fa049a3415db72c57a8c4feb98b,deepseek-chat,0,0,0
74903fa049a3415db72c57a8c4feb98b,unknown,0,0,0
74933c61bcb745be83fccabcbc99ae97,deepseek-chat,1521,932,2453
74933c61bcb745be83fccabcbc99ae97,unknown,0,0,0
749cd4a844454ee791707a3b250a6930,ark/deepseek-v3,5547,1439,6986
749cd4a844454ee791707a3b250a6930,unknown,0,0,0
74a14ccb952740e0bf746c70da5d35c5,deepseek-chat,1444,920,2364
74a14ccb952740e0bf746c70da5d35c5,unknown,0,0,0
74b8764d5b404090b658aea9cb5aaa69,ark/deepseek-v3,1819,1042,2861
74b8764d5b404090b658aea9cb5aaa69,unknown,0,0,0
74bc167c6e6a4fc1baa1d658bfa243ad,deepseek-chat,2130,947,3077
74bc167c6e6a4fc1baa1d658bfa243ad,unknown,0,0,0
74bd85e9246d40f69977305d7088481e,ark/deepseek-v3,0,0,0
74bd85e9246d40f69977305d7088481e,unknown,0,0,0
74c381c2b6b945068e15d8d5975b0515,deepseek-chat,2105,588,2693
74c381c2b6b945068e15d8d5975b0515,unknown,0,0,0
74c6e301c1bb4fb58b7fce33be56ed6b,ark/deepseek-v3,14030,2672,16702
74c6e301c1bb4fb58b7fce33be56ed6b,unknown,0,0,0
74c87c24a0c543b49ea6536e6ce3cf26,ark/deepseek-v3,1948,954,2902
74c87c24a0c543b49ea6536e6ce3cf26,unknown,0,0,0
74c9808d999e4b3d9fcbe7d4e47bc64d,ark/deepseek-v3,3144,319,3463
74c9808d999e4b3d9fcbe7d4e47bc64d,unknown,0,0,0
74d2eefd2edd4dd796eb18eae0adca99,ark/deepseek-v3,3143,332,3475
74d2eefd2edd4dd796eb18eae0adca99,unknown,0,0,0
74d3fbb2737842cb89807df27a94ec03,deepseek-chat,671,388,1059
74d3fbb2737842cb89807df27a94ec03,unknown,0,0,0
74d514c21a4442f18bba7b98dcc65f73,ark/deepseek-v3,701,178,879
74d514c21a4442f18bba7b98dcc65f73,unknown,0,0,0
74d774d91e0b4eb8aaaf324c6cc3d5de,ark/deepseek-v3,8508,1794,10302
74d774d91e0b4eb8aaaf324c6cc3d5de,deepseek-chat,9697,377,10074
74d774d91e0b4eb8aaaf324c6cc3d5de,unknown,0,0,0
74e7894b023a454cbc72c8aa709ff50a,ark/deepseek-v3,465,104,569
74e7894b023a454cbc72c8aa709ff50a,unknown,0,0,0
74f6011e3c2642a1a6e69c46bd8a7d7d,deepseek-chat,0,0,0
74f6011e3c2642a1a6e69c46bd8a7d7d,unknown,0,0,0
74f6164daaf14c31b3f33357553e5e3c,ark/deepseek-v3-1,1136,479,1615
74f6164daaf14c31b3f33357553e5e3c,unknown,0,0,0
75062dc703554f82a7079621dbf9ecdb,ark/deepseek-v3,1523,858,2381
75062dc703554f82a7079621dbf9ecdb,unknown,0,0,0
75078009b9ce42df95726c5eb9fa7d01,ark/deepseek-v3,6608,1823,8431
75078009b9ce42df95726c5eb9fa7d01,gpt-4.1,643,24,667
75078009b9ce42df95726c5eb9fa7d01,unknown,0,0,0
75178e9538584762970ca65dd1d64c70,ark/deepseek-v3,4180,760,4940
75178e9538584762970ca65dd1d64c70,unknown,0,0,0
752538ff2adf413dac557c1ccb3ba165,ark/deepseek-v3,2624,1290,3914
752538ff2adf413dac557c1ccb3ba165,unknown,0,0,0
752bfb94b952496c8fa04699485ab7ed,ark/deepseek-v3,8171,773,8944
752bfb94b952496c8fa04699485ab7ed,unknown,0,0,0
7535678de2bc4064a8b76dbf6073b754,ark/deepseek-v3,3357,861,4218
7535678de2bc4064a8b76dbf6073b754,unknown,0,0,0
753b3f87231d417dba6fbc45c16f7789,deepseek-chat,0,0,0
753b3f87231d417dba6fbc45c16f7789,unknown,0,0,0
753f6c99a1574e0b9b1294d64c187520,ark/deepseek-v3-1,4195,1601,5796
753f6c99a1574e0b9b1294d64c187520,unknown,0,0,0
753f70a1d9404ad7ad793f883c0df3ed,ark/deepseek-v3,1455,205,1660
753f70a1d9404ad7ad793f883c0df3ed,unknown,0,0,0
754168cd21c4481683fdde37bca82b1d,deepseek-chat,936,467,1403
754168cd21c4481683fdde37bca82b1d,unknown,0,0,0
7541a651f33741a5a95497b1edacc53b,deepseek-chat,600,305,905
7541a651f33741a5a95497b1edacc53b,unknown,0,0,0
75441bfe09c24d82a132e4ce8463d582,deepseek-chat,1380,458,1838
75441bfe09c24d82a132e4ce8463d582,unknown,0,0,0
7551b0889a2a49ce945ca9d2ca9e0923,ark/deepseek-v3,0,0,0
7551b0889a2a49ce945ca9d2ca9e0923,unknown,0,0,0
755308e1f2c242cda99a8c3b16793d12,ark/deepseek-v3,13442,2553,15995
755308e1f2c242cda99a8c3b16793d12,unknown,0,0,0
755c03f8b94740ddbe5aac3ec412e62c,ark/deepseek-v3,13444,2581,16025
755c03f8b94740ddbe5aac3ec412e62c,unknown,0,0,0
756cb5658ebc47d7b1768911a2563be8,deepseek-chat,561,207,768
756cb5658ebc47d7b1768911a2563be8,unknown,0,0,0
756ec2ce975d4aeb8eeab7dc89a2897d,deepseek-chat,1186,748,1934
756ec2ce975d4aeb8eeab7dc89a2897d,unknown,0,0,0
75709ae3e659413486e8cb7b01a01f82,ark/deepseek-v3,8031,1684,9715
75709ae3e659413486e8cb7b01a01f82,unknown,0,0,0
75777e54cddf4cdabd87964dd112455a,ark/deepseek-v3,2862,1371,4233
75777e54cddf4cdabd87964dd112455a,deepseek-chat,140552,11211,151763
75777e54cddf4cdabd87964dd112455a,unknown,0,0,0
757ad099e5314f00a4c56bb2efc7f28f,unknown,0,0,0
7583f47a929b43c7b472ae343a28739a,deepseek-chat,561,207,768
7583f47a929b43c7b472ae343a28739a,unknown,0,0,0
75871253bd4e42808c63725c8ab471cb,ark/deepseek-v3,71,648,719
75871253bd4e42808c63725c8ab471cb,unknown,0,0,0
758864b0b2e14428baaecfba6046e4da,ark/deepseek-v3,1196,761,1957
758864b0b2e14428baaecfba6046e4da,unknown,0,0,0
759128e6caf04173bf9265a2ffdfb4a4,deepseek-chat,797,375,1172
759128e6caf04173bf9265a2ffdfb4a4,unknown,0,0,0
7591b38f31de4c08a033ceec85d89d1e,deepseek-chat,740,279,1019
7591b38f31de4c08a033ceec85d89d1e,unknown,0,0,0
759ece3f4131419db5f85ff4215994bd,ark/deepseek-v3,1091,310,1401
759ece3f4131419db5f85ff4215994bd,unknown,0,0,0
75a19da7a7064d2ab7bc2f639dbec122,ark/deepseek-v3,1455,206,1661
75a19da7a7064d2ab7bc2f639dbec122,unknown,0,0,0
75a1edb7a56b499090bd6d60ee952218,deepseek-chat,2253,1219,3472
75a1edb7a56b499090bd6d60ee952218,unknown,0,0,0
75a657ad651e4e69a6d0e07550750a77,ark/deepseek-v3,0,0,0
75a657ad651e4e69a6d0e07550750a77,unknown,0,0,0
75aded7e537c4a19abddab896855b4d1,ark/deepseek-v3,701,177,878
75aded7e537c4a19abddab896855b4d1,unknown,0,0,0
75b405e99578492fa439eea78dc3c54c,deepseek-chat,3189,1246,4435
75b405e99578492fa439eea78dc3c54c,unknown,0,0,0
75b94c8dc95f4187bcaefa45909583b2,unknown,0,0,0
75bacfef277042ac8c162dbc08df7874,ark/deepseek-v3,701,177,878
75bacfef277042ac8c162dbc08df7874,unknown,0,0,0
75bcf73a4ba642a092af86c1228f9bfd,ark/deepseek-v3-1,2361,989,3350
75bcf73a4ba642a092af86c1228f9bfd,unknown,0,0,0
75bdd797de25489eb928f2baccf4800f,ark/deepseek-v3,1455,221,1676
75bdd797de25489eb928f2baccf4800f,unknown,0,0,0
75c1653ec4024101a8959aa342afdaf8,ark/deepseek-v3,2523,1353,3876
75c1653ec4024101a8959aa342afdaf8,unknown,0,0,0
75c1f3fccca24d17a6df6cdd6faa4df4,ark/deepseek-v3,1769,693,2462
75c1f3fccca24d17a6df6cdd6faa4df4,unknown,0,0,0
75c2bf7f48a74072b4941464fe080d73,deepseek-chat,2852,1837,4689
75c2bf7f48a74072b4941464fe080d73,unknown,0,0,0
75c75911b6a347ddbfbd322002dbb994,ark/deepseek-v3,71,651,722
75c75911b6a347ddbfbd322002dbb994,unknown,0,0,0
75cb26f0b2b44f6eb0b66fb8920b6e44,ark/deepseek-v3,1518,787,2305
75cb26f0b2b44f6eb0b66fb8920b6e44,unknown,0,0,0
75cfd71937a44c76ae54ed57d38e6d21,ark/deepseek-v3,467,117,584
75cfd71937a44c76ae54ed57d38e6d21,unknown,0,0,0
75d1f1149d8e41f6af5b57ccbdb3506e,ark/deepseek-v3,5655,1185,6840
75d1f1149d8e41f6af5b57ccbdb3506e,unknown,0,0,0
75daf1653b17496a8579fc438cf17812,ark/deepseek-v3,3028,668,3696
75daf1653b17496a8579fc438cf17812,unknown,0,0,0
75dd142c808248cd9686383588cbd102,ark/deepseek-v3,3082,339,3421
75dd142c808248cd9686383588cbd102,unknown,0,0,0
75dfbf993cff4971bc9435730bcd2866,deepseek-chat,6701,986,7687
75dfbf993cff4971bc9435730bcd2866,unknown,0,0,0
75e2601859c146edbf76c45e80f542ec,deepseek-chat,696,288,984
75e2601859c146edbf76c45e80f542ec,unknown,0,0,0
75e9d660a00b43d1826a126488537d52,ark/deepseek-v3,1089,316,1405
75e9d660a00b43d1826a126488537d52,ark/deepseek-v3-1,0,0,0
75e9d660a00b43d1826a126488537d52,unknown,0,0,0
75f3d9c8c7284c79b2757ac99108640d,deepseek-chat,671,359,1030
75f3d9c8c7284c79b2757ac99108640d,unknown,0,0,0
75f963ae18e5464ea1dbc710dafa9c25,ark/deepseek-v3-1,528,225,753
75f963ae18e5464ea1dbc710dafa9c25,unknown,0,0,0
75f9b04bec9d4f769035fe6f91665a37,deepseek-chat,1179,340,1519
75f9b04bec9d4f769035fe6f91665a37,unknown,0,0,0
75f9c4b6d74149878c7c62fa36fba3ef,ark/deepseek-v3,4726,1093,5819
75f9c4b6d74149878c7c62fa36fba3ef,unknown,0,0,0
75f9f3712e4248bc83cde30fd04d5fbe,unknown,0,0,0
760ac55af44c406289d06dc3b018ca31,ark/deepseek-v3,467,93,560
760ac55af44c406289d06dc3b018ca31,unknown,0,0,0
760eaf66f1f0431e9a4db28379c0af9a,ark/deepseek-v3-1,0,0,0
760eaf66f1f0431e9a4db28379c0af9a,unknown,0,0,0
761012ce47e747208b1b36f8cef89f2b,ark/deepseek-v3,4463,337,4800
761012ce47e747208b1b36f8cef89f2b,unknown,0,0,0
7615837808544e92ab0724c975ce4fb4,ark/deepseek-v3,2983,704,3687
7615837808544e92ab0724c975ce4fb4,unknown,0,0,0
76230e32f357484da556356819cc6e92,ark/deepseek-v3,467,91,558
76230e32f357484da556356819cc6e92,unknown,0,0,0
7626423753294c7996b37a7d105449e0,ark/deepseek-v3,1251,219,1470
7626423753294c7996b37a7d105449e0,unknown,0,0,0
762daeaae002463ea47a9d723679238c,deepseek-chat,807,390,1197
762daeaae002463ea47a9d723679238c,unknown,0,0,0
76374b840f044e3db89cff991a39ec6c,ark/deepseek-v3,2827,1303,4130
76374b840f044e3db89cff991a39ec6c,unknown,0,0,0
7639b1e371e74b4298137d1d6a4b660d,deepseek-chat,5227,1748,6975
7639b1e371e74b4298137d1d6a4b660d,unknown,0,0,0
7649bfda5084476494b2d678556ab366,ark/deepseek-v3,1509,839,2348
7649bfda5084476494b2d678556ab366,unknown,0,0,0
764b52878c884e549c4534a6ee90fe80,deepseek-chat,0,0,0
764b52878c884e549c4534a6ee90fe80,unknown,0,0,0
7651029627174a9ea858148a3b96701f,ark/deepseek-v3,0,0,0
7651029627174a9ea858148a3b96701f,unknown,0,0,0
765151ef522b452cba65795c31c6f0f1,ark/deepseek-v3,467,89,556
765151ef522b452cba65795c31c6f0f1,unknown,0,0,0
7654f44a730c4425b2f823bdf810f4e5,unknown,0,0,0
765519ac7b3343bab82a0f6e721ef884,ark/deepseek-v3,1774,882,2656
765519ac7b3343bab82a0f6e721ef884,unknown,0,0,0
7665263b3bb0464f84de58b33454be55,deepseek-chat,1031,436,1467
7665263b3bb0464f84de58b33454be55,gpt-4.1,2964,356,3320
7665263b3bb0464f84de58b33454be55,unknown,0,0,0
7665cd2ac3724c389c677d66d957a37c,ark/deepseek-v3,1251,218,1469
7665cd2ac3724c389c677d66d957a37c,unknown,0,0,0
766d25d6b8c54469824cccc33dad7390,ark/deepseek-v3,0,0,0
766d25d6b8c54469824cccc33dad7390,unknown,0,0,0
7670666e652c469f9da700536c4df5c8,ark/deepseek-v3-1,4705,1773,6478
7670666e652c469f9da700536c4df5c8,unknown,0,0,0
767577faad2d4d96a122533e56fdce4c,deepseek-chat,561,207,768
767577faad2d4d96a122533e56fdce4c,unknown,0,0,0
767963af4d224b629987fe9a536e2be3,deepseek-chat,3633,1474,5107
767963af4d224b629987fe9a536e2be3,unknown,0,0,0
769773a13b44435b9ede727caf42bbab,ark/deepseek-v3,3207,1303,4510
769773a13b44435b9ede727caf42bbab,unknown,0,0,0
769a7142dad44a46b2e576c92994aaf6,deepseek-chat,671,368,1039
769a7142dad44a46b2e576c92994aaf6,unknown,0,0,0
769e3e50b7ad49a9915c687298005c3f,deepseek-chat,2218,859,3077
769e3e50b7ad49a9915c687298005c3f,unknown,0,0,0
76a5f641ebb54f53904d58abde341de3,ark/deepseek-v3,1777,927,2704
76a5f641ebb54f53904d58abde341de3,unknown,0,0,0
76a8edd0628f4f33be69b2387cd0124f,ark/deepseek-v3,1585,309,1894
76a8edd0628f4f33be69b2387cd0124f,unknown,0,0,0
76afdaf318dc415aac06f2e370c9a6be,ark/deepseek-v3,701,176,877
76b25c0fa4164743aee351f852653c8e,deepseek-chat,7561,769,8330
76b25c0fa4164743aee351f852653c8e,gpt-4.1,672,272,944
76b25c0fa4164743aee351f852653c8e,unknown,0,0,0
76b59672fe4345a0abcc7138f48fc3e1,deepseek-chat,2261,804,3065
76b59672fe4345a0abcc7138f48fc3e1,unknown,0,0,0
76bc1dd6abfb460394da76ba2d250645,ark/deepseek-v3,18446,3757,22203
76bc1dd6abfb460394da76ba2d250645,deepseek-chat,51685,2960,54645
76bc1dd6abfb460394da76ba2d250645,unknown,0,0,0
76c4726f67974a56b815baacf9d6c1c4,ark/deepseek-v3,467,93,560
76c4726f67974a56b815baacf9d6c1c4,unknown,0,0,0
76c53c09a74c4c298cf788c849936182,ark/deepseek-v3-1,1405,880,2285
76c53c09a74c4c298cf788c849936182,unknown,0,0,0
76cbe0bcf77a4c6ca408a632cb40d362,ark/deepseek-v3,4062,716,4778
76cbe0bcf77a4c6ca408a632cb40d362,unknown,0,0,0
76cf33b0d4ba4ca8bc3a2e1f65d4752a,ark/deepseek-v3,5936,1248,7184
76cf33b0d4ba4ca8bc3a2e1f65d4752a,unknown,0,0,0
76d1244a1b6d48b7874f820f1335cb07,deepseek-chat,9,68,77
76d1244a1b6d48b7874f820f1335cb07,unknown,0,0,0
76da5781ebe84aed831080a4bdd97530,ark/deepseek-v3,1209,515,1724
76da5781ebe84aed831080a4bdd97530,unknown,0,0,0
76de0dfe6d264e36b1de34d0b9c5995e,ark/deepseek-v3,701,197,898
76de0dfe6d264e36b1de34d0b9c5995e,unknown,0,0,0
76e1bdb7422141f791717ac27f13d1e7,deepseek-chat,1975,554,2529
76e1bdb7422141f791717ac27f13d1e7,unknown,0,0,0
76e5bc364f0c4123aab546bed720b00f,deepseek-chat,658,363,1021
76e5bc364f0c4123aab546bed720b00f,unknown,0,0,0
76eb7ffc7ba94bcc817c78d56c955b6a,ark/deepseek-v3,467,92,559
76eb7ffc7ba94bcc817c78d56c955b6a,unknown,0,0,0
76efbf37fd6843328ee4d16f2dcb906b,ark/deepseek-v3,8020,1504,9524
76efbf37fd6843328ee4d16f2dcb906b,unknown,0,0,0
76f7c45c25a74c3fa87eb4ebfe7ce0c2,ark/deepseek-v3,1060,390,1450
76f7c45c25a74c3fa87eb4ebfe7ce0c2,unknown,0,0,0
76f9e2d691d947588012ef7d29f11ab5,ark/deepseek-v3,467,95,562
76f9e2d691d947588012ef7d29f11ab5,unknown,0,0,0
76fc3fdad76e4947b7d656c83745d925,deepseek-chat,1507,906,2413
76fc3fdad76e4947b7d656c83745d925,gpt-4.1,2214,467,2681
76fc3fdad76e4947b7d656c83745d925,unknown,0,0,0
771444caba5a488c81aeebf0dd924a4c,deepseek-chat,0,0,0
771444caba5a488c81aeebf0dd924a4c,unknown,0,0,0
771709c9d67c4cb5b5ef9b874a9ce5a6,deepseek-chat,2112,537,2649
771709c9d67c4cb5b5ef9b874a9ce5a6,unknown,0,0,0
7717f798bd434197bb52030f573c6c8a,deepseek-chat,2757,1004,3761
7717f798bd434197bb52030f573c6c8a,unknown,0,0,0
771a6ad909a9435686025610fccafc25,ark/deepseek-v3,2787,1009,3796
771a6ad909a9435686025610fccafc25,unknown,0,0,0
771a94f54ca64f20a443bdd4a77182c3,ark/deepseek-v3,1455,226,1681
771a94f54ca64f20a443bdd4a77182c3,unknown,0,0,0
771c19671a7b44168d6df8efa92a7a88,ark/deepseek-v3,6226,1824,8050
771c19671a7b44168d6df8efa92a7a88,gpt-4.1,644,22,666
