session_id,model,input_tokens,output_tokens,total_tokens
3ee008bee42944bc9b545117e8a265be,unknown,0,0,0
3ef0c256973e44a9a59cb43676a19f44,deepseek-chat,1560,392,1952
3ef0c256973e44a9a59cb43676a19f44,unknown,0,0,0
3f18e4933bba469c98f8aa5c281dd187,ark/deepseek-v3,0,0,0
3f18e4933bba469c98f8aa5c281dd187,unknown,0,0,0
3f190c917e634010ae49a2ac84da24dd,ark/deepseek-v3,0,0,0
3f190c917e634010ae49a2ac84da24dd,unknown,0,0,0
3f8c8f84bd6c440382de06ce0003f0ba,ark/deepseek-v3,0,0,0
3f8c8f84bd6c440382de06ce0003f0ba,unknown,0,0,0
3f950849bd1944d589471bf101caf149,ark/deepseek-v3,1485,733,2218
3faa64bb31c94045a3bfe0a519f6f6a9,ark/deepseek-v3,2294,1103,3397
3faa64bb31c94045a3bfe0a519f6f6a9,unknown,0,0,0
3fc26ce09b2b4662b7a4d83eec4e8811,unknown,0,0,0
3ff37d6104b44f59bb198f07fd904f9c,unknown,0,0,0
40224cd08e1e454f83ee4e39c3f9c4cd,ark/deepseek-v3,2959,643,3602
40224cd08e1e454f83ee4e39c3f9c4cd,unknown,0,0,0
40665183487e40c3a616ea9609ad277c,ark/deepseek-v3,1485,780,2265
406f46ea8bf841509f2714e1ed15859a,unknown,0,0,0
4094ddc748fe4101b737fdb20157bbfa,deepseek-chat,922,1204,2126
4094ddc748fe4101b737fdb20157bbfa,unknown,0,0,0
40f8a5fb4e3f418e88ca80feaa5e22e8,deepseek-chat,8,86,94
40f8a5fb4e3f418e88ca80feaa5e22e8,unknown,0,0,0
412f4b5ca2564645b8824d709a5f3728,deepseek-chat,33,486,519
412f4b5ca2564645b8824d709a5f3728,unknown,0,0,0
41529aaf293c4360914fada35fdd5066,deepseek-chat,756,142,898
41529aaf293c4360914fada35fdd5066,unknown,0,0,0
416e957c2c434ac8811eedf5f3fa109c,ark/deepseek-v3,465,90,555
418b7edda94e459e9d71bfb6709625e6,unknown,0,0,0
418c0928fc794a7194e82f6094d323de,unknown,0,0,0
41ca564171904ed9a905c4250c247475,deepseek-chat,2107,764,2871
41ca564171904ed9a905c4250c247475,gpt-4.1,3145,369,3514
41ca564171904ed9a905c4250c247475,unknown,0,0,0
41d1eb7adfee45668ae1a8b79717684e,unknown,0,0,0
41dfc9bdc9904d4c8b53c4034e0d16d3,unknown,0,0,0
41e401a12a244ed8857c5536c2c81efd,deepseek-chat,866,668,1534
41e401a12a244ed8857c5536c2c81efd,unknown,0,0,0
4221763119eb4eceb07db6dea5b9c17f,deepseek-chat,603,221,824
4221763119eb4eceb07db6dea5b9c17f,unknown,0,0,0
424de4b4f69e4fe7b463fac11fb3e18c,deepseek-chat,1118,179,1297
424de4b4f69e4fe7b463fac11fb3e18c,unknown,0,0,0
4291e6568c794c0a985eaeb70a768a1e,ark/deepseek-v3,465,97,562
4291e6568c794c0a985eaeb70a768a1e,unknown,0,0,0
42ad5eab54df43b1adf594c2ae7e0574,deepseek-chat,1251,72,1323
42ad5eab54df43b1adf594c2ae7e0574,unknown,0,0,0
42b873beea034184b7bd1848ab7bdc71,deepseek-chat,9,192,201
42b873beea034184b7bd1848ab7bdc71,unknown,0,0,0
42bd546d9def4755bdc49b327c14c587,deepseek-chat,1948,470,2418
42bd546d9def4755bdc49b327c14c587,gpt-4.1,1056,28,1084
42bd546d9def4755bdc49b327c14c587,unknown,0,0,0
42db30b6f90548e2b971b506ae7f07ad,ark/deepseek-v3,465,98,563
42e216070b7f46028f9f6bc86205aea8,ark/deepseek-v3,1485,737,2222
42f7e5efdfd84ad3a89f5b3643c8a8ae,unknown,0,0,0
42fe5aed1c6446d3a5fdd8e974f82d89,unknown,0,0,0
4307e1257c25444892b87c8a1c4e8bc1,deepseek-chat,701,197,898
4307e1257c25444892b87c8a1c4e8bc1,unknown,0,0,0
433feee093fa4b39802a4dab3f136d21,deepseek-chat,16,534,550
433feee093fa4b39802a4dab3f136d21,unknown,0,0,0
43a5fb0cbabf46af9ae855702c5a5168,deepseek-chat,1307,306,1613
43a5fb0cbabf46af9ae855702c5a5168,gpt-4.1,1613,312,1925
43a5fb0cbabf46af9ae855702c5a5168,unknown,0,0,0
43a696554be54285a238eb9706770b4b,ark/deepseek-v3,92,114,206
43ac7d7dac2a4c609777a0a296c88bf7,unknown,0,0,0
43bfe5af49ea486ca9b9e76c87a5c0f7,deepseek-chat,0,0,0
43bfe5af49ea486ca9b9e76c87a5c0f7,unknown,0,0,0
43c40b214aa4462bbe2b75f61cd7b845,ark/deepseek-v3,2647,1243,3890
43c40b214aa4462bbe2b75f61cd7b845,unknown,0,0,0
440fe38f56744b02b400da6b6926ea5e,unknown,0,0,0
442a1b5203c444f489d2d069ef85d025,deepseek-chat,1084,253,1337
442a1b5203c444f489d2d069ef85d025,unknown,0,0,0
4434250cb4f24f188a354a278f3c88cb,ark/deepseek-v3,1067,180,1247
4434250cb4f24f188a354a278f3c88cb,unknown,0,0,0
445045259fc649c79b8d308f740a721c,deepseek-chat,8,82,90
445045259fc649c79b8d308f740a721c,unknown,0,0,0
446d745af01e46c6a9bf8e3ebdb33396,ark/deepseek-v3,758,101,859
446d745af01e46c6a9bf8e3ebdb33396,unknown,0,0,0
44724b5431cf496388824892f51d1242,deepseek-chat,3730,833,4563
44724b5431cf496388824892f51d1242,gpt-4.1,4795,473,5268
44724b5431cf496388824892f51d1242,unknown,0,0,0
448a46d250604fbf9850ad754f8812d7,deepseek-chat,93,576,669
448a46d250604fbf9850ad754f8812d7,unknown,0,0,0
448dd719146b4a20b74bc56f9e3f6acf,deepseek-chat,1154,682,1836
448dd719146b4a20b74bc56f9e3f6acf,unknown,0,0,0
44f28504f7ee40549bad860a6dad16f1,deepseek-chat,2444,391,2835
44f28504f7ee40549bad860a6dad16f1,unknown,0,0,0
454f7924b368452c9d8976cb48e3cde9,deepseek-chat,4,92,96
454f7924b368452c9d8976cb48e3cde9,unknown,0,0,0
456cb4e8e0164135a954d2f9d68b0964,ark/deepseek-v3,363,1181,1544
45bc57b19f374ad6b2b10b4c5314c051,unknown,0,0,0
45c4ddf014f947a48953ee4aca4901f2,unknown,0,0,0
463e51d2310b410180661cb1ea9a1d64,deepseek-chat,897,70,967
463e51d2310b410180661cb1ea9a1d64,unknown,0,0,0
4644a493595b4aa0ade6b8444695be2c,deepseek-chat,4558,1651,6209
4644a493595b4aa0ade6b8444695be2c,unknown,0,0,0
464ce85203a445028a1a03f36ced6652,deepseek-chat,810,387,1197
464ce85203a445028a1a03f36ced6652,dify,0,0,0
464ce85203a445028a1a03f36ced6652,unknown,0,0,0
4687d5ea11364891b222cf6b621ad1ae,ark/kimi-k2,66,76,142
4687d5ea11364891b222cf6b621ad1ae,unknown,0,0,0
46a5d3c002304321ac329863142ef7f2,unknown,0,0,0
47197d57f53b4cfa877e7e747f3cb043,deepseek-chat,988,247,1235
47197d57f53b4cfa877e7e747f3cb043,unknown,0,0,0
47493555c1ca4575b676120cb899251b,unknown,0,0,0
475346f822f64cf0b74820b0339153d9,ark/deepseek-v3,1909,62,1971
475346f822f64cf0b74820b0339153d9,deepseek-chat,1232,229,1461
475346f822f64cf0b74820b0339153d9,unknown,0,0,0
4772fdd467464b01adcee915df0d913b,ark/deepseek-v3,1841,670,2511
478520a4ddbb49e38781952f6f9f7365,ark/deepseek-v3,0,0,0
478520a4ddbb49e38781952f6f9f7365,unknown,0,0,0
47eca314259e411684b82298ad009902,ark/deepseek-v3,602,215,817
47eca314259e411684b82298ad009902,unknown,0,0,0
480d95cf73664899a3c954be62ce0eb4,ark/deepseek-v3,465,92,557
480d95cf73664899a3c954be62ce0eb4,unknown,0,0,0
481198d31f3c484a8f4f47a1df267ee8,ark/deepseek-v3,465,93,558
481198d31f3c484a8f4f47a1df267ee8,unknown,0,0,0
481252d0282748e599fe3281bb4c9a34,ark/deepseek-v3,465,96,561
4812db42c25946188bf5bc8177191abc,unknown,0,0,0
483363c43adf4f87966a747614165712,ark/deepseek-v3,1181,574,1755
4834975957aa4d53aa1aab39abeca0d1,ark/deepseek-v3,465,115,580
485d3561dc2043e987db4cf5565b3e82,deepseek-chat,828,292,1120
485d3561dc2043e987db4cf5565b3e82,unknown,0,0,0
487fd0d11fdd489b90751f692cb01fd4,deepseek-chat,8,78,86
487fd0d11fdd489b90751f692cb01fd4,unknown,0,0,0
48b1d4312e8f4ce0848684985523b1a5,ark/deepseek-v3,6608,504,7112
48b1d4312e8f4ce0848684985523b1a5,unknown,0,0,0
48d9241332934df38db749fb7d75106f,ark/kimi-k2,3645,442,4087
48d9241332934df38db749fb7d75106f,unknown,0,0,0
48d92ea7f1394cf79b26460270edad86,ark/deepseek-v3,1073,404,1477
48d92ea7f1394cf79b26460270edad86,unknown,0,0,0
4a0181b6249c4c928ca7eca63d543b4a,deepseek-chat,0,0,0
4a0181b6249c4c928ca7eca63d543b4a,unknown,0,0,0
4a176034ee75474e92234e418b53a878,ark/kimi-k2,289,250,539
4a1f971812174430a52daeb5bfb9d268,deepseek-chat,1306,284,1590
4a1f971812174430a52daeb5bfb9d268,gpt-4.1,1612,235,1847
4a1f971812174430a52daeb5bfb9d268,unknown,0,0,0
4a33d2d0052d4fb290768419d26440bb,ark/deepseek-v3,0,0,0
4a33d2d0052d4fb290768419d26440bb,unknown,0,0,0
4a84f40e41f44025af8a76908e58edda,unknown,0,0,0
4ab5afe150b84d7ca8a4541ef512d097,unknown,0,0,0
4aba5f43cb784bf0b34f1296abaa731f,ark/deepseek-v3,618,38,656
4aba5f43cb784bf0b34f1296abaa731f,unknown,0,0,0
4ad9527e723742028fb329e78210e933,unknown,0,0,0
4b223a28023d4e86a86521c43e280a4f,ark/deepseek-v3,1485,810,2295
4b44aeb72c1c4a5895f68244377eafc1,ark/deepseek-v3,3345,1408,4753
4b44aeb72c1c4a5895f68244377eafc1,unknown,0,0,0
4b5a7c7853c94d36811ac6deddde84e6,deepseek-chat,561,207,768
4b5a7c7853c94d36811ac6deddde84e6,unknown,0,0,0
4b6f3e9dda104a2db6d58ff7228bbda1,unknown,0,0,0
4b77e535d28f46da92e7e06ff4a1b0c8,deepseek-chat,91,421,512
4b77e535d28f46da92e7e06ff4a1b0c8,unknown,0,0,0
4b8adb8dd1df44cba46f8f093b7ac378,ark/kimi-k2,83,40,123
4ba8342f827b46cd94c1a7a597e62a33,deepseek-chat,756,303,1059
4ba8342f827b46cd94c1a7a597e62a33,unknown,0,0,0
4ba9fa2cd46d47a29055c9ebae90eecd,unknown,0,0,0
4bad4f8708f2449b84457c040913ad06,ark/deepseek-v3,629,342,971
4bd54e43caaf42c5aa2e570f6c03bf0c,ark/deepseek-v3,1455,217,1672
4bd54e43caaf42c5aa2e570f6c03bf0c,unknown,0,0,0
4bf7a585708d492a9dc097be1830d060,deepseek-chat,9,326,335
4bf7a585708d492a9dc097be1830d060,unknown,0,0,0
4c604bad9b744ee0acf24d1ce293b59e,ark/deepseek-v3,350,70,420
4c604bad9b744ee0acf24d1ce293b59e,unknown,0,0,0
4c61856c525c46ae9d6ece028833f0ca,unknown,0,0,0
4c72855401b149b0b73aaed291f46a48,ark/deepseek-v3,0,0,0
4c72855401b149b0b73aaed291f46a48,unknown,0,0,0
4c8a9a77826c4920801307f5d5405415,ark/deepseek-v3,6063,1789,7852
4c8a9a77826c4920801307f5d5405415,gpt-4.1,649,22,671
4c8a9a77826c4920801307f5d5405415,unknown,0,0,0
4cca7a0a8aa54f99b382264d9cf7b8f3,unknown,0,0,0
4ccbe373a2fd43818db796107facd340,unknown,0,0,0
4cd676225dfc48eb890c5f959607cd38,ark/deepseek-v3,0,0,0
4cd676225dfc48eb890c5f959607cd38,unknown,0,0,0
4d09a0e585e547c6abb1519148eb9a7a,deepseek-chat,4,11,15
4d09a0e585e547c6abb1519148eb9a7a,unknown,0,0,0
4d17589652914c3590bac5c6b5138e72,ark/deepseek-v3,3395,1145,4540
4d17589652914c3590bac5c6b5138e72,gpt-4.1,3175,877,4052
4d17589652914c3590bac5c6b5138e72,unknown,0,0,0
4d39d33d44b94f939e33a9fe3ccd5447,deepseek-chat,17,175,192
4d39d33d44b94f939e33a9fe3ccd5447,unknown,0,0,0
4d54efcf8321491bad7c846986019591,ark/deepseek-v3,1455,219,1674
4d54efcf8321491bad7c846986019591,unknown,0,0,0
4dbafc72fcb24ebf9fd0c6085e1625f5,deepseek-chat,474,81,555
4dbafc72fcb24ebf9fd0c6085e1625f5,unknown,0,0,0
4ddd10bf15064a4990c30df52bd01701,deepseek-chat,106,3409,3515
4ddd10bf15064a4990c30df52bd01701,unknown,0,0,0
4dea196b14db48f69f43bf3714a01e38,ark/deepseek-v3,465,93,558
4dfbc3a55eea4f579228b717d8c4dc32,ark/kimi-k2,31,124,155
4dfbc3a55eea4f579228b717d8c4dc32,unknown,0,0,0
4e2f4854a1da4421bf94f122a1eb73c3,deepseek-chat,15,1101,1116
4e2f4854a1da4421bf94f122a1eb73c3,unknown,0,0,0
4e63e0c937344c0396d3eb2c61eac5ff,ark/deepseek-v3,758,121,879
4e63e0c937344c0396d3eb2c61eac5ff,unknown,0,0,0
4e92e1d2a0ab40f1bffc0c56a72a92c0,deepseek-chat,1482,445,1927
4e92e1d2a0ab40f1bffc0c56a72a92c0,unknown,0,0,0
4ec7e91799574d0a9975b8a679907dc6,unknown,0,0,0
4edd5218b5864403a210f6eaf6e4911f,ark/deepseek-v3,1059,175,1234
4edd5218b5864403a210f6eaf6e4911f,unknown,0,0,0
4ef3576855b94943bc282a700c96228e,unknown,0,0,0
4f1ac8d08fa544c7b8636419220bf4f6,deepseek-chat,4,95,99
4f1ac8d08fa544c7b8636419220bf4f6,unknown,0,0,0
4f25bb7e83d64989a097a08f2f31834a,deepseek-chat,756,119,875
4f25bb7e83d64989a097a08f2f31834a,unknown,0,0,0
4f2a0ac3e52b4887ab8b2da8fe6600f7,ark/deepseek-v3,3299,1355,4654
4f2a0ac3e52b4887ab8b2da8fe6600f7,gpt-4.1,5124,903,6027
4f2a0ac3e52b4887ab8b2da8fe6600f7,unknown,0,0,0
4f3e8ece8789439388ce499a58d4432d,gpt-4.1,554,28,582
4f3e8ece8789439388ce499a58d4432d,unknown,0,0,0
4f66abdda47d452180a9ce93b18a4169,ark/deepseek-v3,561,207,768
4f66abdda47d452180a9ce93b18a4169,unknown,0,0,0
4f94ed0e49ee42c4a3db2ea0b8cd82f7,ark/deepseek-v3,465,93,558
4f9af330bf8a4f82a1ed12cc061c4c79,unknown,0,0,0
4fe61d91ec074b5b89cbd3f6a5a24d8f,ark/deepseek-v3,1681,848,2529
4fe61d91ec074b5b89cbd3f6a5a24d8f,unknown,0,0,0
4ff37f4a10ed4ceab57c421833a2e53c,ark/deepseek-v3,1455,217,1672
4ff37f4a10ed4ceab57c421833a2e53c,unknown,0,0,0
4ffe0bd40ae840afb9cd64094c2b14cc,deepseek-chat,30,418,448
4ffe0bd40ae840afb9cd64094c2b14cc,unknown,0,0,0
5033c1add78a4b1abee60c68c95ab4dd,ark/deepseek-v3,0,0,0
5033c1add78a4b1abee60c68c95ab4dd,unknown,0,0,0
5089705008234377b8bcc594b41f0a77,unknown,0,0,0
508b0f9b64c040bb95cf5ec72666a205,ark/deepseek-v3,592,71,663
508b0f9b64c040bb95cf5ec72666a205,unknown,0,0,0
5092c75f9c914c62b3de37e2ea58f8de,ark/kimi-k2,31,114,145
5092c75f9c914c62b3de37e2ea58f8de,unknown,0,0,0
50964e32e64c4252af01913102726820,deepseek-chat,612,57,669
50964e32e64c4252af01913102726820,unknown,0,0,0
51009f92cf3e4003aea85c6925278b5d,deepseek-chat,17,202,219
51009f92cf3e4003aea85c6925278b5d,unknown,0,0,0
5133860db230492a977cc35a7b7a73b1,deepseek-chat,741,200,941
5133860db230492a977cc35a7b7a73b1,unknown,0,0,0
5154189bf6294776bb97cf2e67adf0d7,ark/deepseek-v3,465,95,560
5161b488c80d4643b0738784d257b0d8,deepseek-chat,1164,735,1899
5161b488c80d4643b0738784d257b0d8,unknown,0,0,0
51ea3e337e3241de90730745aa2f8181,ark/deepseek-v3,465,102,567
51fa5a2330a64529bdfc1f85f95915eb,ark/deepseek-v3,92,138,230
520a4b800d6f431580739934a6f70123,deepseek-chat,6,68,74
520a4b800d6f431580739934a6f70123,unknown,0,0,0
525ce89bd4404a47865b540834ce3fa9,ark/deepseek-v3,4016,1262,5278
525ce89bd4404a47865b540834ce3fa9,gpt-4.1,4123,814,4937
525ce89bd4404a47865b540834ce3fa9,unknown,0,0,0
52865ed81091452982e6f8a31b173088,deepseek-chat,1209,322,1531
52865ed81091452982e6f8a31b173088,gpt-4.1,1648,146,1794
52865ed81091452982e6f8a31b173088,unknown,0,0,0
529f9583faa746528d7930c4c6c261fd,ark/deepseek-v3,1841,666,2507
52a7d470697b454caf6dd8f39f9e9395,unknown,0,0,0
52b2719e9e7043f295d59440985bad6d,ark/deepseek-v3,92,93,185
52ec2abef0f34ee2a9d93556fd7e0d69,ark/deepseek-v3,691,399,1090
52edee73e4cc496c9b0b59760323f154,deepseek-chat,1059,171,1230
52edee73e4cc496c9b0b59760323f154,unknown,0,0,0
52fa975013794f4db9c8ba9bac4a0c97,unknown,0,0,0
5312a44917da48d48ea721ded6159673,unknown,0,0,0
53183adf911041ca9816f262eaa49661,unknown,0,0,0
531b3893447b418fb67ea105e1da739f,deepseek-chat,5,15,20
531b3893447b418fb67ea105e1da739f,unknown,0,0,0
5323e2d6777b46e4bff26b0d5e9b99c8,unknown,0,0,0
5337bbfa4960405a8e7522fb5b77dce1,unknown,0,0,0
53a0dc239d9a4236a57f7374709b8e44,ark/deepseek-v3,196,782,978
53b0e336d19d404abfa7a80518e544a2,deepseek-chat,1209,367,1576
53b0e336d19d404abfa7a80518e544a2,gpt-4.1,1648,140,1788
53b0e336d19d404abfa7a80518e544a2,unknown,0,0,0
53e743d4da68405096d4d959100bf613,ark/deepseek-v3,5992,699,6691
53e743d4da68405096d4d959100bf613,unknown,0,0,0
541dce47cee74b78bb285c03497e0af4,ark/deepseek-v3,1485,717,2202
5432217057984016a422cf2191cfdbfe,unknown,0,0,0
545fd92a81314eb19ab9dffebb51374c,deepseek-chat,623,541,1164
545fd92a81314eb19ab9dffebb51374c,unknown,0,0,0
54659e1897f040c29422c6a4c6c54a43,deepseek-chat,34,586,620
54659e1897f040c29422c6a4c6c54a43,unknown,0,0,0
5473871c802e4721b0307a9b488d0220,deepseek-chat,8,150,158
5473871c802e4721b0307a9b488d0220,unknown,0,0,0
54c3327780dc45de9aab62cb9fdc4a67,unknown,0,0,0
54dbbf04f2be4e8f84fbfacdbbbf5736,ark/deepseek-v3,465,108,573
54f43731b33441c39b4fe88a23db89c3,ark/deepseek-v3,1670,415,2085
551d6457e4994e54bc47783cadc983ba,deepseek-chat,1451,297,1748
551d6457e4994e54bc47783cadc983ba,unknown,0,0,0
553fdbdc9fe24fe68c2ec75fc3c983e2,deepseek-chat,7,57,64
554565cdff6e465d8674dc52ecaff3cd,deepseek-chat,866,817,1683
554565cdff6e465d8674dc52ecaff3cd,unknown,0,0,0
5556d6d4d3da4ea5ad337ca50a910d90,deepseek-chat,11543,1109,12652
5556d6d4d3da4ea5ad337ca50a910d90,unknown,0,0,0
555c4ed6807645b5ac85818e23c0fe08,ark/deepseek-v3,465,94,559
557e4e12063e491cbf30c3f3ce8a0e15,ark/deepseek-v3,92,113,205
558c889743174d3a9a5f66a02bb681d4,ark/deepseek-v3,2607,1411,4018
558c889743174d3a9a5f66a02bb681d4,unknown,0,0,0
5593301ba31b4d218a110581b5aa34a1,unknown,0,0,0
55a65c2fddfd4092bd081b1bd9f110d8,ark/deepseek-v3,465,89,554
55d9c471810b42928d59a6c77d9d7b4a,ark/deepseek-v3,465,92,557
55d9c471810b42928d59a6c77d9d7b4a,unknown,0,0,0
55da7976706f47f3a5802d03f53e57e8,ark/deepseek-v3,1124,379,1503
55da7976706f47f3a5802d03f53e57e8,unknown,0,0,0
55f6291042d04268b9d48484c095ae37,unknown,0,0,0
560eddb599f54fbc9599c5f3c7bd0778,deepseek-chat,594,710,1304
560eddb599f54fbc9599c5f3c7bd0778,unknown,0,0,0
560f9e49c1164cf2bca5d9a331347ac8,ark/deepseek-v3,1485,794,2279
562bdc2bb23e46adb659ada1ce1a6bd2,gpt-4o-2024-05-13,2055,325,2380
562bdc2bb23e46adb659ada1ce1a6bd2,unknown,0,0,0
563b600525584b8e9626d23b2810c462,deepseek-chat,934,230,1164
563b600525584b8e9626d23b2810c462,gpt-4.1,672,231,903
563b600525584b8e9626d23b2810c462,unknown,0,0,0
567fa6f05ca74997a3178dce299d2533,ark/deepseek-v3,1515,258,1773
567fa6f05ca74997a3178dce299d2533,unknown,0,0,0
56e5205d184148519e347ac75fe62127,deepseek-chat,741,213,954
56e5205d184148519e347ac75fe62127,unknown,0,0,0
5715ec6afbec45188bcc1d469e56b7cc,ark/deepseek-v3,562,2103,2665
5716426e831e4faf9f5744fc85ea80d7,unknown,0,0,0
572dba846add48699d896c51eb49356f,deepseek-chat,75,374,449
572dba846add48699d896c51eb49356f,unknown,0,0,0
57516cdeffd249599d9eb3ae5280e7e0,ark/deepseek-v3,1485,694,2179
57694581dd50409ba14e07e0bc39041e,deepseek-chat,1482,425,1907
57694581dd50409ba14e07e0bc39041e,unknown,0,0,0
57837ebfd6f244cb8a03756c6decaf8b,deepseek-chat,3601,202,3803
57837ebfd6f244cb8a03756c6decaf8b,unknown,0,0,0
5788dfd519a24b73bfa1d93bd718836e,unknown,0,0,0
57a5e632d47d490c996cec21bf3a75f9,ark/kimi-k2,0,0,0
57a5e632d47d490c996cec21bf3a75f9,unknown,0,0,0
57dd96f4784e41b7957a0532bbc31e78,unknown,0,0,0
57e54221d1124e07a8a05ef3281d4ec4,unknown,0,0,0
57e67e307ba54ad68a0139e8eed619fb,deepseek-chat,15,916,931
57e67e307ba54ad68a0139e8eed619fb,unknown,0,0,0
5819bb24561f4e42b7bcdfb1d8a6edb4,ark/deepseek-v3,5880,1543,7423
5819bb24561f4e42b7bcdfb1d8a6edb4,unknown,0,0,0
585aa1467cd8430b97d13065775cf44e,unknown,0,0,0
586fa25499de4f26a8b41c75efa8e0e5,ark/deepseek-v3,2220,2574,4794
5892237ac3ce45bcae7b3a986fb78769,ark/deepseek-v3,1909,53,1962
5892237ac3ce45bcae7b3a986fb78769,deepseek-chat,3144,574,3718
5892237ac3ce45bcae7b3a986fb78769,unknown,0,0,0
58a89bc0cae14b86a1e5f6d47f025592,deepseek-chat,1307,294,1601
58a89bc0cae14b86a1e5f6d47f025592,gpt-4.1,2962,511,3473
58a89bc0cae14b86a1e5f6d47f025592,unknown,0,0,0
58b2cf6fbfdf4544bbda2a13aeefa1a2,ark/deepseek-v3,6030,1556,7586
58b2cf6fbfdf4544bbda2a13aeefa1a2,gpt-4.1,638,18,656
58b2cf6fbfdf4544bbda2a13aeefa1a2,unknown,0,0,0
58ba568d4dbb4943b0a5bc7e2fae6535,deepseek-chat,641,521,1162
58ba568d4dbb4943b0a5bc7e2fae6535,unknown,0,0,0
58ddebef720e404983ffde2b8624f6e1,deepseek-chat,739,221,960
58ddebef720e404983ffde2b8624f6e1,unknown,0,0,0
58e1846e2e09437facc20ecc429b8d47,ark/deepseek-v3,1455,223,1678
58e1846e2e09437facc20ecc429b8d47,unknown,0,0,0
58e75be1b8aa4bee9577a5396dabf16c,unknown,0,0,0
59064bc5681749b59162be1fd9d4e26a,unknown,0,0,0
5955b88cfa764efb81379051dd23378b,deepseek-chat,15,1087,1102
5955b88cfa764efb81379051dd23378b,unknown,0,0,0
5966546f69d34232a77b89de5107f072,deepseek-chat,3245,1247,4492
5966546f69d34232a77b89de5107f072,gpt-4.1,3346,856,4202
5966546f69d34232a77b89de5107f072,unknown,0,0,0
596d991692c44d0784763267388b9407,deepseek-chat,810,376,1186
596d991692c44d0784763267388b9407,unknown,0,0,0
59873b295b1243848f3e0a45e784627d,deepseek-chat,3136,789,3925
59873b295b1243848f3e0a45e784627d,unknown,0,0,0
5a77e5fb33334cd9aca9dda489da6c81,ark/deepseek-v3,1439,490,1929
5a832f234e9549f6a90ce569de98c49a,deepseek-chat,786,825,1611
5a832f234e9549f6a90ce569de98c49a,unknown,0,0,0
5a95c2649d014c49af810abc5808bafb,unknown,0,0,0
5aac3c7876464264b32413c351bcdfcf,ark/deepseek-v3,1911,65,1976
5aac3c7876464264b32413c351bcdfcf,deepseek-chat,1232,203,1435
5aac3c7876464264b32413c351bcdfcf,unknown,0,0,0
5ae9eaaea78949cfa211d76ae0f68e34,deepseek-chat,1348,767,2115
5ae9eaaea78949cfa211d76ae0f68e34,unknown,0,0,0
5af82dcd1d2e45759484fea1d7375b2d,deepseek-chat,601,108,709
5af82dcd1d2e45759484fea1d7375b2d,unknown,0,0,0
5b0ea7f1a23343f99a5d9502bda1653c,ark/deepseek-v3,257,650,907
5b49954d3b0f49409bfd0a20b3f1e41a,deepseek-chat,865,761,1626
5b49954d3b0f49409bfd0a20b3f1e41a,unknown,0,0,0
5b739f9bd07f4995aa8558e8c0587cd6,deepseek-chat,1019,157,1176
5b739f9bd07f4995aa8558e8c0587cd6,unknown,0,0,0
5b9a2b8f6c5b4c35b187b82a5a89956d,deepseek-chat,4,539,543
5b9a2b8f6c5b4c35b187b82a5a89956d,unknown,0,0,0
5bae8e7209c24c3b96cd73bc11cd54c8,ark/kimi-k2,31,124,155
5bae8e7209c24c3b96cd73bc11cd54c8,unknown,0,0,0
5bca36dfcc9d44d6a462f0e9b767e70e,deepseek-chat,4,227,231
5bca36dfcc9d44d6a462f0e9b767e70e,unknown,0,0,0
5c4e6c4feae74cd690210e03b1531c2a,ark/deepseek-v3,1909,63,1972
5c4e6c4feae74cd690210e03b1531c2a,deepseek-chat,1232,237,1469
5c4e6c4feae74cd690210e03b1531c2a,unknown,0,0,0
5c664d7881134332be1f474ef8e6050f,deepseek-chat,0,0,0
5c664d7881134332be1f474ef8e6050f,unknown,0,0,0
5cdb1a269d944ac6bb7a800a4a3abb37,deepseek-chat,14,523,537
5cdb1a269d944ac6bb7a800a4a3abb37,unknown,0,0,0
5cdf2d999f8e45b69dd80bb15002495a,unknown,0,0,0
5d2630ce211e488c8b10a4f1048d0476,deepseek-chat,15,1065,1080
5d2630ce211e488c8b10a4f1048d0476,unknown,0,0,0
5d2bca344174491696d1c855200b54d3,ark/deepseek-v3,92,129,221
5d68127502da40f58759fbd866e30401,ark/kimi-k2,793,373,1166
5d92f16558194583bc0541e0657330ec,unknown,0,0,0
5db0b4f7e3774338997a9643f2d8c817,unknown,0,0,0
5db9a0399adb408d8070864e6dd694b4,unknown,0,0,0
5dbdad4dee494e509b08fc75b5f54521,ark/deepseek-v3,1485,755,2240
5e9e941455114461b34fd36cd633e52f,unknown,0,0,0
5ec70292613a49d99974ee3a12fb93e1,unknown,0,0,0
5f33a880bfdb412e9a555579c9c4c279,unknown,0,0,0
5f44845cc3e14587915d90d39002d41c,deepseek-chat,5,15,20
5f44845cc3e14587915d90d39002d41c,unknown,0,0,0
5f5b73cb6b0e4d4485b9a9f4fe732627,deepseek-chat,4,11,15
5f5b73cb6b0e4d4485b9a9f4fe732627,unknown,0,0,0
5fa71e28c1354d0488fb7bc3bd4e474f,ark/deepseek-v3,465,81,546
5fc15b2d39724f22a54321662126bb4e,unknown,0,0,0
5fc23d973e5a4aae9a3df6bfe947f130,unknown,0,0,0
5fc8fad7c4414ec694758af5b0f295b2,deepseek-chat,93,440,533
5fc8fad7c4414ec694758af5b0f295b2,unknown,0,0,0
5fd22b91365a41f9830e5aa199f5ca52,ark/deepseek-v3,465,96,561
5fd22b91365a41f9830e5aa199f5ca52,unknown,0,0,0
